CODI,PATH,PRESENCE,ERROR
B22-270,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-270_0/01134.png,0,0.02026817388832569
B22-270,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-270_0/01133.png,0,0.03648419678211212
B22-47,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-47_0/01236.png,0,0.04800410196185112
B22-47,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-47_0/00285.png,0,0.278931587934494
B22-47,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-47_0/01549.png,0,0.18077002465724945
B22-47,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-47_0/01092.png,0,0.4134879410266876
B22-47,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-47_0/01653_Aug8.png,1,0.4950940012931824
B22-47,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-47_0/01653_Aug6.png,1,0.4892130196094513
B22-47,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-47_0/01371.png,0,0.09858907014131546
B22-47,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-47_0/01653.png,1,0.4703945517539978
B22-47,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-47_0/01539.png,0,0.4443601965904236
B22-47,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-47_0/00435.png,0,0.35914430022239685
B22-47,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-47_0/01653_Aug3.png,1,0.5041469931602478
B22-47,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-47_0/01653_Aug5.png,1,0.5179480314254761
B22-47,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-47_0/01653_Aug4.png,1,0.5109961032867432
B22-47,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-47_0/01729.png,0,0.06189641356468201
B22-47,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-47_0/01653_Aug2.png,1,0.5041760206222534
B22-47,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-47_0/01239.png,0,0.3834834396839142
B22-47,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-47_0/00390.png,0,0.0815969705581665
B22-47,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-47_0/01650.png,0,0.04766842722892761
B22-47,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-47_0/01653_Aug1.png,1,0.483307421207428
B22-47,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-47_0/01653_Aug7.png,1,0.490793913602829
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00582_Aug7.png,1,0.2949671149253845
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/01978_Aug8.png,1,0.07433096319437027
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00099.png,1,0.29526156187057495
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/01978_Aug4.png,1,0.4190385043621063
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00627_Aug1.png,1,0.48987287282943726
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00627_Aug7.png,1,0.41202613711357117
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/01522.png,0,0.02218020148575306
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00582_Aug4.png,1,0.1716693639755249
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00739_Aug6.png,1,0.49480319023132324
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/03689.png,0,0.004728870000690222
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/00099_Aug3.png,1,0.29526039958000183
B22-84,/fhome/maed/HelicoDataSet/CrossValidation/Annotated/B22-84_0/01982_Aug5.png,1,0.4300355613231659
